customer_id,name,dob,gender,phone,email,signup_date,country,customer_risk_level,avg_txn_amount
1560,Steven Gordon,1961-03-08,M,8403775130,larsoneric@example.org,2023-04-13,Botswana,1,2954.48
1561,Joy Morgan,1962-03-13,F,914.673.2043x192,laurenwhite@example.com,2024-03-25,Isle of Man,1,319.24
1562,Andrew Walker,1989-06-27,M,965-758-0624,matthew67@example.org,2023-10-21,Uganda,2,5.0
1563,Jennifer Snow,1942-08-20,F,(975)210-0568,uriley@example.com,2021-04-11,Zimbabwe,4,735.52
1564,Valerie Miller,2005-12-08,M,567-593-2353,sotomitchell@example.net,2021-06-18,Finland,1,136.73
1565,Tracy Pitts,1991-10-15,F,470-879-4321x83024,robert85@example.net,2025-10-09,Vanuatu,2,80.6
1566,Laura Thomas,1939-07-08,F,511-654-8805x1093,uhampton@example.org,2023-08-19,Czech Republic,1,27.3
1567,David Stewart,1984-12-10,Other,001-543-970-0984x164,pjohnson@example.org,2024-05-11,Bhutan,1,1466.97
1568,Vincent Adams,1943-03-09,F,925-392-8339,imay@example.com,2024-09-30,Hong Kong,2,10.07
1569,James Wallace,1939-10-29,F,(391)873-9301x055,johnsantos@example.com,2025-04-26,Namibia,2,15.15
1570,Jamie Schneider MD,1969-11-21,F,001-240-965-4525x9357,ahancock@example.net,2022-08-14,Eritrea,2,318.89
1571,Adam Medina,1978-06-01,F,(822)271-9260x26118,johnsoncatherine@example.org,2024-02-24,Jordan,1,2.26
1572,Andrea Ramirez,1935-04-17,F,+1-417-200-3276,sarah87@example.com,2020-11-04,Swaziland,1,192.74
1573,Rachel Miller,1997-12-26,F,(868)621-1956,fjohnson@example.com,2024-12-28,Cook Islands,1,79.16
1574,Heidi Dominguez,1950-01-25,M,001-522-905-1356,jessica92@example.com,2023-07-09,Aruba,1,21.84
1575,Brian Owens III,2006-04-05,F,(673)958-1821x77487,xlawson@example.net,2021-03-25,Vanuatu,1,275.82
1576,Elizabeth Herrera,1985-07-24,M,(299)897-1252x0193,ronald91@example.org,2023-08-25,Hong Kong,1,69.86
1577,Brandon Fisher,1960-07-23,M,553.203.1387,danielle82@example.net,2024-12-28,South Georgia and the South Sandwich Islands,2,150.04
1578,David Cameron,1959-01-13,M,(420)829-4874x78112,kellyrichardson@example.com,2024-11-16,Djibouti,4,145.58
1579,Rebecca Taylor,1964-11-24,M,677-986-5039,mary05@example.com,2025-09-01,Liberia,1,82.24
1580,Priscilla Hart,1997-03-30,F,331-724-3453x5381,lbell@example.org,2025-01-09,United Arab Emirates,4,9198.58
1581,Malik Robertson,1960-06-01,M,(895)875-6294x3391,zbray@example.net,2024-09-21,Mauritania,2,131.83
1582,James Blake,1965-10-28,M,001-594-741-0104x27974,mckenzie21@example.org,2023-07-01,Botswana,1,5.29
1583,Kathy Wiley,1991-05-22,F,+1-691-332-9357x538,davisjennifer@example.org,2025-04-11,Timor-Leste,3,67.29
1584,Jacob Brown,1947-05-29,M,(542)762-4554x62021,laura92@example.org,2022-06-03,Panama,2,51.53
1585,April Copeland,1946-02-28,M,001-273-843-4660x95470,flynnjohn@example.net,2022-12-10,Malta,1,875.06
1586,Kenneth Ayala,1949-07-25,M,(935)721-4120x2241,gjones@example.org,2021-06-21,United Kingdom,1,67.6
1587,Matthew Miller,1980-07-07,M,313-733-6650x285,uhorton@example.net,2023-09-08,Brazil,1,2226.71
1588,Annette Brooks,1999-04-03,M,+1-429-305-2492,daycurtis@example.com,2024-07-20,Cayman Islands,1,2986.2
1589,Lisa Gordon,1974-04-24,Other,540-313-8569,melissa65@example.org,2025-09-01,Albania,1,149.26
1590,Samantha Johnson,1996-02-03,F,802-809-8446x9888,claudia81@example.net,2021-11-04,Mauritius,4,218.12
1591,Todd Greene,1968-06-21,F,+1-367-259-1644x91532,garciabryan@example.com,2022-01-24,Turkmenistan,2,22.32
1592,Ian Poole,2007-06-11,F,001-923-342-8402x24626,yvettemoore@example.org,2021-12-25,Germany,1,625.42
1593,Tracy Ibarra,1956-06-12,F,686.470.7760,denisewalters@example.net,2022-12-01,Panama,2,26.86
1594,Michael Yoder DDS,1998-10-02,F,208-577-2107x5240,hollykhan@example.com,2025-05-15,Timor-Leste,1,11.92
1595,Michael Lara,2001-12-02,M,(647)325-4265,qmcgee@example.net,2021-06-08,Nauru,3,1385.14
1596,Karina Anthony,1966-08-27,F,001-585-823-8182,tarasims@example.com,2022-07-31,Mexico,1,5799.4
1597,Karen Terrell,1940-03-23,M,523-357-3189x959,swansonerin@example.net,2024-06-11,Colombia,1,17.69
1598,Emma Edwards,1998-06-15,M,001-605-807-0775x0884,kimberlybryant@example.net,2021-07-03,Israel,4,424.33
1599,Benjamin Payne,1936-05-18,F,795-719-4845x42259,gonzalezmeghan@example.org,2024-05-05,Russian Federation,2,244.49
1600,Lisa Bell,1947-12-02,M,001-963-651-1096,daniel36@example.org,2021-02-09,Iran,1,36.98
1601,Alexandra Castaneda,1938-12-17,F,917-237-2234x267,nicolemckenzie@example.org,2023-11-03,Cuba,1,39.72
1602,Jose Alexander,2006-06-13,F,+1-793-854-7521x127,katherinejimenez@example.org,2025-06-14,Barbados,2,2194.19
1603,Ryan Harris,1949-02-16,M,6882623065,youngsarah@example.org,2021-07-24,Malawi,2,76.4
1604,Jason Payne,1985-06-23,F,001-310-902-1824x140,taylorjose@example.com,2020-12-22,Bahrain,3,61.09
1605,Julie Griffin,1960-11-20,F,(414)299-9703,jacob47@example.com,2024-06-05,Croatia,2,29.42
1606,Carl Williams,1983-12-24,M,300-546-0104,youngmichael@example.net,2022-07-23,Korea,1,34.61
1607,Anthony Kennedy,1954-10-15,M,+1-923-995-6721x76189,vhenderson@example.com,2025-09-03,United States Virgin Islands,2,133.54
1608,Claudia Castillo,1945-03-22,Other,(939)481-8939,ramirezthomas@example.org,2023-12-21,Falkland Islands (Malvinas),1,63.58
1609,David Peterson,2003-01-16,F,(281)573-4188x07964,baileytodd@example.com,2023-11-21,Malawi,1,58.61
1610,Susan Rodriguez,1979-02-02,F,562.405.4493,kmiller@example.com,2023-08-20,El Salvador,1,51.37
1611,Crystal Edwards,1992-01-17,F,202.707.1537x842,faith55@example.org,2021-01-29,Peru,1,89.74
1612,Timothy Atkinson,1996-02-01,M,001-289-967-7888x92210,erinsmith@example.com,2023-07-14,Angola,3,99.08
1613,Wayne Benitez DDS,1974-12-21,F,(817)957-8041x0486,boydjonathan@example.com,2023-06-16,Canada,1,68.41
1614,Eduardo Colon,2002-07-15,F,3499867110,oosborne@example.org,2024-07-02,Cayman Islands,1,405.75
1615,Anthony Mitchell,1974-10-18,M,907.632.4668,fischerdanielle@example.org,2023-08-04,Eritrea,2,215.59
1616,Ashley Marshall,2002-11-23,M,001-292-646-9247,garciasarah@example.org,2022-10-02,Bahamas,4,858.85
1617,Patricia Roberts,1953-04-24,F,414.956.5181,brooke70@example.org,2021-08-10,Ecuador,1,651.85
1618,Peter Nelson,1955-11-08,F,(567)340-5362x512,underwoodjonathan@example.net,2023-02-14,Bangladesh,1,413.24
1619,Tami Johnson,1953-07-13,M,2602713693,monica21@example.net,2021-10-12,Georgia,2,117.69
1620,Sean Mueller,1994-05-24,Other,+1-735-638-4256x1161,jessica61@example.net,2023-01-25,Falkland Islands (Malvinas),1,31.63
1621,Jeffrey Schroeder,1977-12-03,M,+1-326-682-9508,tammy23@example.org,2023-08-14,Congo,2,1478.18
1622,Leslie Petersen,2004-05-21,M,9357288050,salasjennifer@example.net,2023-10-09,Benin,3,101.27
1623,Stephanie Nicholson,1963-08-24,F,(644)625-2477x774,lbaker@example.org,2025-10-19,Antigua and Barbuda,4,114.55
1624,Robert Williams,1936-01-01,F,(598)982-6486x2755,ywheeler@example.net,2023-06-03,Guinea,1,13.32
1625,Jamie Aguilar,1953-10-31,M,504-807-2545,davisryan@example.net,2023-04-14,Syrian Arab Republic,1,21.26
1626,Mark King,1939-01-18,M,292.562.5174x316,nathanbanks@example.org,2022-09-16,San Marino,1,398.07
1627,Michael Harper,2007-02-09,M,642-878-9523x617,matthew49@example.net,2025-10-14,San Marino,1,11.84
1628,Heather Bryant,2003-10-30,F,327-531-7427,melissahuynh@example.com,2023-10-30,United Arab Emirates,1,4.52
1629,Kyle Clark,1952-06-02,M,361.376.4040x4655,andreahall@example.org,2021-01-06,Zimbabwe,1,2225.76
1630,Hayley Pace,1952-09-05,M,+1-492-407-4595,achan@example.com,2021-11-10,Liberia,2,1000.04
1631,Mario Flores,1970-11-18,M,837.432.7839,summersmelvin@example.org,2023-02-19,American Samoa,1,59.51
1632,John Sherman,1944-01-12,M,734-986-9653x715,danieljohnson@example.org,2021-12-27,Albania,4,477.31
1633,Cheyenne Hawkins,1965-01-10,F,9955079337,haascheryl@example.org,2025-07-31,Tuvalu,1,160.32
1634,Natalie Holmes,1941-11-06,F,001-927-459-0826x80090,anthonyrios@example.com,2023-02-26,Belize,2,386.15
1635,Barbara Silva,1972-10-28,Other,(723)995-9602x331,danny57@example.net,2022-02-23,Antarctica (the territory South of 60 deg S),1,1.3
1636,Adam Boyle,2006-05-17,M,+1-206-409-4175,david30@example.org,2022-07-01,Kenya,2,61.38
1637,Jenny Banks,2004-12-31,F,001-775-258-5095x914,christine72@example.org,2025-03-07,India,3,61.28
1638,Megan Anderson,1959-01-15,F,265.618.1420x43845,fthomas@example.com,2024-04-27,Eritrea,1,93.84
1639,Lisa Harris,1973-10-24,M,866-774-0788,sean91@example.org,2022-06-17,Austria,1,150.82
1640,Teresa Ellis,1955-05-26,F,(941)287-9397x89537,rasmussenjoshua@example.org,2024-03-06,Turkey,4,4073.73
1641,Derek Lowe,2005-10-18,M,(643)278-0470,mfuller@example.com,2021-09-30,Guatemala,1,825.93
1642,Sara Brooks,1959-02-07,M,(992)403-2735x71256,moorejohn@example.org,2021-05-25,Micronesia,1,83.49
1643,Jonathan Johnston,1950-06-27,M,(232)742-5660x098,nshepherd@example.com,2023-09-20,Palau,1,75.47
1644,Christine Harris,1971-05-20,M,836-653-2985,zglenn@example.com,2021-03-17,Suriname,1,1609.16
1645,Rebecca Simmons,1938-03-16,F,946.614.3370x0491,james87@example.org,2021-01-18,Panama,4,34.41
1646,Thomas Ellis,1960-03-11,F,857-874-0545,millskelly@example.net,2024-01-23,Saint Kitts and Nevis,1,89.34
1647,Donald Burns,1984-01-09,M,814.519.8872,gina21@example.net,2025-01-23,Central African Republic,5,105.26
1648,Daniel Kane,2006-02-25,M,(415)290-0713,jennifer84@example.com,2021-12-22,Italy,1,610.74
1649,Karen Cox,1971-01-03,F,576-360-4568,moraleslori@example.com,2024-09-02,Heard Island and McDonald Islands,2,132.35
1650,Katherine Buchanan,1996-01-29,M,001-265-776-6647x60852,brendacollins@example.com,2024-07-23,Vanuatu,1,12.99
1651,Jack Roberts,2005-07-04,F,482.298.8727x5442,sjones@example.net,2022-05-22,Guyana,2,118.05
1652,Lawrence Larson,2007-10-18,M,838.564.0067x246,sanchezlauren@example.org,2021-02-28,Equatorial Guinea,1,561.31
1653,Brandon Horton,1967-05-10,F,701.611.8406,matthew75@example.com,2022-12-01,Burkina Faso,3,142.91
1654,Keith Garcia,1944-12-31,Other,936-597-4578x351,fmarquez@example.net,2023-04-12,Dominican Republic,4,1540.56
1655,James Coleman,1993-08-13,F,938.495.8641,shirley60@example.net,2023-08-10,British Virgin Islands,1,4.04
1656,Patricia Hendricks MD,1970-09-17,F,(794)376-2936x84268,dburch@example.org,2025-10-10,Jordan,1,50.46
1657,Sara Tanner,1941-06-07,Other,402-271-9095,amberguerrero@example.org,2024-11-28,Bolivia,1,28.8
1658,Scott Diaz,1945-01-20,F,001-404-456-2446,davismatthew@example.com,2021-11-28,Cuba,1,5.53
1659,Victoria Gomez,2005-11-06,F,(343)626-2538,youngdawn@example.com,2022-10-27,Germany,1,68.52
1660,Ana Hill,1956-07-17,M,6247843507,wolfjulie@example.org,2025-04-19,Saint Pierre and Miquelon,1,11.52
1661,Kaylee Wyatt,1998-03-10,F,2249404310,jdavis@example.org,2022-11-30,Dominica,1,74.52
1662,Dana Mcfarland,2001-05-13,M,737.965.5476x1727,matthewcollins@example.org,2023-08-11,France,3,554.69
1663,Catherine Price,1993-01-24,M,453-993-9294,colliersuzanne@example.com,2024-10-18,Bahamas,3,139.2
1664,David Dickerson,1968-10-12,F,001-406-627-9895,nkennedy@example.net,2021-08-26,Turks and Caicos Islands,1,104.67
1665,Carlos Hancock,1940-09-21,M,571.791.2759,steven14@example.org,2025-08-15,Belize,2,6175.43
1666,Michael Bird,1939-05-23,Other,001-565-891-0044x364,kelly32@example.net,2021-07-30,Slovakia (Slovak Republic),1,6674.2
1667,Jennifer Davis,1954-11-15,M,(500)772-2768,stevenwilliams@example.net,2025-08-10,Madagascar,3,25658.52
1668,Emma Olson,1942-06-28,F,+1-833-585-3000x900,matthewsimon@example.com,2024-08-10,Oman,1,92.8
1669,Stacey Campbell,1985-02-16,M,+1-561-672-8470,linda33@example.org,2024-11-11,Rwanda,1,1069.8
1670,Heather Mccormick,1991-01-15,M,341.754.6351x75735,cobbmegan@example.com,2023-04-04,Indonesia,1,32.51
1671,Heather Montoya,1983-12-09,F,001-765-460-0337,ashleyfoster@example.com,2025-08-27,Maldives,1,85.54
1672,Anita Elliott,1959-11-11,M,(551)945-5795,jerrysanders@example.org,2022-12-30,Faroe Islands,1,1614.69
1673,Timothy Parker,1942-08-19,F,(497)408-1372,smithkimberly@example.com,2021-05-30,Northern Mariana Islands,3,62.0
1674,William Lee,1955-08-14,M,(695)201-4962,rtrujillo@example.net,2022-01-29,Papua New Guinea,1,26.49
1675,Anthony Gardner,1963-09-23,Other,+1-847-867-9007x82446,slawson@example.net,2023-08-11,Cyprus,2,0.75
1676,Sally Frazier,1976-11-29,F,786.482.5085,kristin62@example.net,2024-06-26,Lesotho,1,297.26
1677,Keith Jefferson,1963-06-30,F,001-625-972-7346x89270,jamespowers@example.org,2022-05-20,El Salvador,1,700.83
1678,Vanessa Butler,1949-02-26,M,8518496180,waynedunn@example.net,2022-12-15,San Marino,2,228.58
1679,Tina Bender,1957-11-15,F,749-840-3951x869,hallkevin@example.org,2025-03-28,Thailand,1,1.55
1680,Crystal Rios,1948-08-18,Other,+1-938-801-6934,ballarddeanna@example.org,2025-08-04,Lithuania,1,18.98
1681,Rachel Welch,1935-02-20,F,722-401-6318,smitheric@example.net,2025-01-06,Bolivia,4,99.93
1682,Benjamin Lee,1988-07-28,M,+1-531-340-9821x2702,cwebb@example.org,2023-11-29,Cocos (Keeling) Islands,4,40.09
1683,Stephanie Fry,1948-02-10,M,+1-777-556-9000x19176,sheilahorn@example.net,2023-10-10,Dominican Republic,1,3636.48
1684,Rachel Dixon PhD,1950-04-18,M,(915)247-4691x170,timothypatel@example.org,2023-01-02,United Kingdom,2,261.15
1685,Amy Hanson,2005-07-18,M,3838491232,johnsonmichelle@example.net,2021-02-05,Croatia,1,5.51
1686,Billy Hall,1982-06-29,M,(576)325-2021,kimanne@example.net,2022-04-30,French Guiana,1,10.55
1687,Susan Lewis,1987-05-23,F,401.216.7811x6786,luiscook@example.net,2022-03-23,Indonesia,1,8.78
1688,Jessica Hall,1936-12-16,M,(520)299-4175,sonia05@example.org,2022-12-31,Belarus,5,12.62
1689,Benjamin Ortega,1938-07-22,M,955.908.4852x846,halltyler@example.com,2025-04-03,Jordan,2,642.6
1690,Amber Smith,1965-09-28,M,7767440583,millerraven@example.com,2024-08-29,Chad,2,2651.21
1691,Vicki Sanchez,1953-07-15,F,+1-729-301-8320,waltonbryan@example.org,2024-09-06,Equatorial Guinea,1,21.91
1692,Craig Reyes,1939-01-15,F,899-705-0240,jonestaylor@example.net,2021-01-19,Switzerland,1,352.05
1693,Karen Jones,1946-11-22,F,506.348.5796x886,patriciafloyd@example.com,2023-02-20,Switzerland,1,44.27
1694,Matthew Johnson,1975-05-05,M,+1-313-688-1901,holly76@example.com,2021-04-17,Kazakhstan,1,53.34
1695,Lauren Morgan,1971-04-16,M,001-960-817-0921,mark77@example.org,2024-05-09,Bulgaria,1,448.27
1696,Kristen King,1982-06-14,M,547.482.7725,williamsonmichael@example.net,2022-02-11,Norway,1,5604.92
1697,Kelly Peters,1966-11-24,M,(287)427-2993x357,anthony93@example.net,2022-05-15,Macao,1,2088.46
1698,Christie Obrien,2006-09-30,M,864-784-4273x9835,jennifermorrison@example.net,2024-03-23,Saint Martin,1,26.62
1699,Jesse Martin,1955-12-25,F,535.533.4062x0166,kimberly14@example.net,2025-07-08,Turkey,4,49.01
1700,James Gonzalez,1981-07-19,F,(563)562-8862,stephen44@example.com,2021-12-12,Haiti,2,30.6
1701,Autumn Velez,1976-07-12,M,644.621.1175,victoria57@example.net,2023-11-27,France,3,3278.69
1702,Angela Spencer,1975-07-20,F,(346)338-1512,fnelson@example.net,2022-03-26,New Zealand,1,14.58
1703,Mary Roberts,2003-01-07,F,324.773.5399x875,melissabrown@example.com,2022-04-17,Sudan,1,4.2
1704,William Curtis,2006-10-26,M,447.692.3057,jody10@example.net,2021-10-30,Macao,2,29.31
1705,Jared Evans,1967-04-17,F,001-878-862-4301x4606,swansonnicholas@example.net,2021-08-06,Niue,3,106.52
1706,Jeremy Collins,1948-10-04,Other,(818)379-0650,samuel59@example.org,2024-04-30,Bosnia and Herzegovina,2,5.88
1707,Emily Taylor,1960-10-24,F,860-504-0272,danielthompson@example.net,2021-09-23,India,1,736.44
1708,Michael Kelley,1954-01-03,F,(207)296-6997x842,mitchelljoshua@example.com,2021-06-30,Burkina Faso,1,1919.88
1709,Martin Walker,2001-04-12,M,(738)661-5952,qhester@example.com,2023-01-02,Qatar,1,69.12
1710,Paul Burns,2003-05-23,F,(993)505-5779,bwallace@example.com,2024-07-13,Georgia,1,3.86
1711,Kevin Jacobs,2007-09-12,M,850-243-9035,alyssasaunders@example.net,2021-08-30,Ireland,1,181.72
1712,Adrian Williamson,1963-08-07,F,(647)460-7512x101,imartin@example.com,2024-01-28,Georgia,1,6646.52
1713,Kelsey Walter,1952-08-06,M,559-740-8593x565,lauriedavidson@example.com,2023-03-31,Sierra Leone,1,103.27
1714,Theresa Rivera,1995-09-09,M,001-465-457-3748x5251,sharon84@example.com,2024-09-01,Kuwait,1,8.41
1715,John Nguyen,1957-12-09,F,(479)529-4965,rcrawford@example.net,2021-04-02,Zambia,1,32.93
1716,Brenda Wilkins,2005-03-07,F,440-870-0841x59124,terry53@example.net,2025-08-11,Mayotte,3,451.16
1717,Willie Lowe,2000-06-05,F,(635)229-4614x2620,donald63@example.org,2023-09-18,Estonia,1,673.14
1718,Joseph Jimenez,2002-04-29,M,572.282.6593,curtis91@example.com,2024-04-13,Belize,2,360.12
1719,David Duke,1966-04-24,M,8858441843,ortegaerica@example.net,2024-02-01,Netherlands,1,119.49
1720,John Tran,1941-05-21,M,001-521-809-3676x7777,kathy76@example.com,2022-07-05,Guinea-Bissau,1,55.06
1721,Luis Brown,1968-11-13,F,719.754.3511x02693,jimmywilliams@example.net,2023-10-13,Saint Martin,1,210.26
1722,David Delgado,1946-01-04,M,251.448.5507,bwright@example.org,2021-12-19,South Georgia and the South Sandwich Islands,1,24.13
1723,Jeremiah Love,1978-05-06,M,+1-614-448-7621x6483,lterry@example.com,2024-05-29,Egypt,1,115.62
1724,Douglas Kim,1979-05-07,F,325.420.2358x9377,amy84@example.net,2021-04-12,Seychelles,1,696.85
1725,Angela Santiago,1975-09-01,M,+1-651-665-9919x456,uking@example.org,2025-07-28,Dominica,3,550.14
1726,David Schmitt,1957-12-08,M,928-967-8554x7018,kathy14@example.com,2025-10-13,Korea,1,769.9
1727,Lisa Molina,1992-06-16,M,925.502.8004x1770,jacqueline60@example.net,2021-03-09,Egypt,1,47.32
1728,Daniel Evans,2001-02-21,F,001-492-916-4575,keith28@example.net,2021-09-18,Uruguay,4,127.8
1729,Paige Webster,2001-06-28,F,+1-385-715-0668x81557,mary61@example.com,2022-07-12,Israel,3,79.67
1730,Dr. Veronica Knight,1992-01-22,F,001-336-546-0595x5161,brendaperry@example.org,2025-07-29,Colombia,1,186.51
1731,Jacob Jones,1955-01-15,M,(669)861-9212x697,htran@example.com,2021-12-08,Montserrat,1,180.59
1732,Wanda Stevenson,1946-06-04,F,001-563-805-2704,henrybailey@example.net,2025-02-17,Saint Martin,2,117.04
1733,Casey Smith,1951-03-21,M,(574)369-0176,duncanwayne@example.com,2021-06-26,Ecuador,3,2912.76
1734,Marisa Copeland MD,1981-11-22,Other,560.762.2306,pruiz@example.net,2024-10-13,Guinea,2,1806.55
1735,James Simon,1957-06-08,M,001-598-441-0400x32730,katie27@example.com,2024-12-26,Tonga,3,92.64
1736,Riley Anderson,1966-01-07,F,861-418-8203x80695,hartjames@example.net,2024-01-21,Papua New Guinea,3,220.13
1737,Anna Conrad,2003-03-18,M,001-617-979-0366x66369,williamsantos@example.org,2021-05-12,Israel,1,82.52
1738,Diana Smith,1962-03-07,F,+1-379-502-9403x75353,jennifersingh@example.org,2023-08-04,Tanzania,4,123.66
1739,Erin Hayes,1948-03-04,Other,001-250-930-5687,martinezmichele@example.com,2024-08-17,Greenland,1,25.26
1740,Scott Carter,1944-08-25,M,952.998.3882x01514,kgutierrez@example.org,2022-02-08,Ecuador,1,108.36
1741,Jennifer Bell,1991-02-25,F,(428)622-6195x490,betty43@example.net,2024-03-20,Timor-Leste,1,794.09
1742,Erica Castillo,1990-07-09,M,(713)888-6550x0915,jrobertson@example.org,2022-12-29,Mongolia,1,1028.86
1743,Nicole Sherman,1987-01-11,F,8193412706,emily60@example.net,2023-12-01,Marshall Islands,1,55.26
1744,Whitney Gonzales,1934-11-30,F,+1-820-933-8811x20996,cgood@example.org,2025-01-02,Western Sahara,3,306.93
1745,Jeremy Phillips,1968-11-14,F,936.656.7071x90565,briannaburns@example.org,2020-12-18,Ghana,1,22.8
1746,Jerry Burke,1945-02-22,M,(749)809-5468x8730,browneugene@example.org,2023-01-12,Bhutan,3,217.88
1747,Rebecca Henderson,1991-12-03,M,(254)678-0095,atkinsonkimberly@example.com,2021-12-23,British Virgin Islands,1,177.29
1748,Julie Quinn,1940-05-19,F,7196007388,walexander@example.net,2023-07-02,Djibouti,1,5.46
1749,Diane Richard,1966-05-22,M,001-708-894-1319,ojones@example.org,2023-06-12,Botswana,3,169.82
1750,Hayley Martinez,1969-04-07,M,+1-625-411-1903x5940,bryan25@example.net,2022-07-11,Kiribati,1,877.32
1751,Crystal Ingram,1968-06-02,M,+1-487-767-6606,shannonkimberly@example.com,2021-02-14,Andorra,2,15.17
1752,Sabrina Ruiz,1964-06-20,M,+1-574-843-0818,eugeneavila@example.net,2022-08-16,Costa Rica,1,185.36
1753,Catherine Goodwin,1967-10-20,F,320.371.5481x85133,dhicks@example.com,2024-08-16,Kazakhstan,1,119.29
1754,Jesse Jones,1953-05-29,M,001-988-692-0302x875,howardclaudia@example.org,2024-08-20,Dominica,1,33.52
1755,Adam Kim,2006-12-06,F,519.824.9726x5571,barbara67@example.com,2020-12-04,Qatar,1,395.97
1756,Patrick Stewart,1996-06-01,F,(225)374-4882x526,stacy11@example.com,2023-11-28,Saint Pierre and Miquelon,2,2083.88
1757,David Hall,1981-09-05,M,257-864-6705,walleramy@example.net,2024-06-30,Saint Pierre and Miquelon,1,20.16
1758,Shannon Walker MD,1943-01-21,F,(875)586-0345,melissawaters@example.net,2022-08-06,Canada,2,84.26
1759,Wesley Ward,1972-10-10,M,001-257-505-1557x82638,suzannecowan@example.net,2022-11-22,Tunisia,4,48.18
1760,James Ortega,1987-11-08,F,001-728-669-7476x23703,ccastro@example.net,2022-01-19,Colombia,3,592.4
1761,Laura Parrish,1951-07-16,F,+1-422-794-1232x806,ginaking@example.net,2024-04-30,Bhutan,2,583.11
1762,Glenn Ramirez,1957-02-28,F,488-431-4003x56303,uwells@example.net,2025-01-31,Gabon,1,607.22
1763,Jeremy Li,1986-07-29,M,(271)868-9621x325,melissarussell@example.net,2020-11-22,Germany,3,1314.9
1764,Mario Evans,1987-06-08,M,9884230925,randall36@example.org,2024-02-06,Belarus,4,32.01
1765,Alan Spencer,1987-07-19,M,5178262803,charlotte84@example.net,2024-03-10,Luxembourg,1,260.85
1766,Lynn Hamilton,1967-06-02,F,430-431-0166x366,michael54@example.org,2023-03-17,French Guiana,1,22.16
1767,Erin Gilbert,1986-04-24,F,(829)351-1084,reyestoni@example.com,2020-11-02,San Marino,3,107.48
1768,Rachel White,1987-10-28,F,7465901749,stoutjennifer@example.org,2021-03-09,United Arab Emirates,1,50.26
1769,Vincent Butler,2001-09-21,M,+1-784-257-3216,rhondahill@example.org,2023-06-22,Singapore,1,10.25
1770,Hannah Newton,1936-09-20,F,211.707.2985x023,pittmanryan@example.org,2025-04-12,El Salvador,2,550.06
1771,Timothy Sandoval,1951-06-06,M,614.479.5541x2982,adamlogan@example.net,2025-06-01,Paraguay,2,62.2
1772,Richard White,2004-02-04,M,001-452-817-6801,cmartin@example.com,2025-06-26,Senegal,5,20.53
1773,Darren Marquez,1972-09-23,M,001-991-639-4303x2502,ycervantes@example.org,2021-04-20,Monaco,1,495.23
1774,Diane Williams,1966-05-22,M,265.543.9994x2858,triciamills@example.net,2022-10-10,Equatorial Guinea,3,6.85
1775,Jason Sanchez,1952-03-29,F,001-908-350-5048,brenda51@example.net,2021-08-19,Brunei Darussalam,3,431.14
1776,Christopher Brown,1941-11-22,Other,644.247.9391x1717,gonzalezjonathan@example.com,2022-08-12,Marshall Islands,1,25.46
1777,Suzanne Moreno,1979-09-02,M,+1-873-874-4966x60723,saundersmelissa@example.com,2025-02-07,Estonia,1,132.04
1778,Justin Daniels,1961-01-29,M,(589)738-2528x94043,moralesderrick@example.net,2021-09-11,Singapore,1,201.49
1779,Mr. Casey Hull,1991-10-22,M,+1-948-303-1636,qedwards@example.net,2023-08-11,Micronesia,1,1221.42
1780,David Cruz,1971-03-30,F,(798)539-3039,derek60@example.net,2021-05-21,Palau,1,52.08
1781,Mrs. Lindsay Hansen,1998-07-05,F,640.911.4997,joseph73@example.net,2025-05-21,Trinidad and Tobago,1,1194.85
1782,Amanda Hodges,1940-03-29,F,001-767-981-9456,yhall@example.org,2024-08-21,Slovakia (Slovak Republic),2,15.52
1783,Patricia King,1981-07-07,F,836.689.1080x4175,anthonyfoley@example.org,2021-01-30,Sri Lanka,2,950.81
1784,Kathryn Mcguire,1996-12-02,Other,+1-571-669-9165x87236,wilsonjoseph@example.com,2021-09-13,Kazakhstan,3,204.91
1785,Jennifer Fitzpatrick,1949-11-02,Other,(365)472-8182,nchang@example.net,2025-07-18,Thailand,1,745.4
1786,Susan Martin,1943-07-11,F,+1-560-284-1585x537,jason63@example.org,2025-05-11,Marshall Islands,5,5753.08
1787,Jamie Snyder,2001-12-02,F,269-244-8144,francisjoseph@example.com,2023-07-18,Heard Island and McDonald Islands,1,71.53
1788,David Hensley,1951-07-25,M,8644079729,jessicagordon@example.com,2024-04-21,San Marino,3,324.01
1789,Thomas Newton,1970-01-06,M,001-579-892-5197,uwelch@example.com,2023-06-01,Kiribati,2,6.64
1790,Sara Huff,1967-12-10,F,+1-371-705-3925x90677,jennifersmith@example.net,2023-12-06,Botswana,2,4.5
1791,Danny Smith,1943-02-26,F,(856)800-4131,jmarshall@example.com,2024-11-10,Singapore,4,507.87
1792,William Keith,1998-08-10,M,976-435-0642,wattsjason@example.net,2020-10-26,Norfolk Island,1,80.95
1793,Dr. Joel Taylor,1957-09-03,F,602.854.3163x915,nina25@example.com,2021-09-02,Austria,1,153.57
1794,John Vance,1956-04-06,F,+1-303-569-0615x5026,anthony97@example.org,2023-03-22,Bermuda,1,377.24
1795,Randy Brown,1993-08-09,M,(876)665-4053x2421,matthewhaynes@example.net,2021-12-18,Samoa,1,1445.05
